id	sentences	words	word_types	verbal_phrases	ttr1	ttr2
15899	5	68	55	1	4.716211091418993	44.48529411764706
15900	8	66	48	0	4.177863742936748	34.90909090909091
15901	8	79	54	2	4.296009334548942	36.91139240506329
15902	10	126	85	2	5.354496700964052	57.34126984126984
15903	7	70	58	1	4.901894677425396	48.05714285714286
15904	4	44	34	3	3.624412178045377	26.272727272727273
15905	11	114	65	0	4.304730160461392	37.06140350877193
15906	8	85	67	0	5.138665425277382	52.811764705882354
15907	7	48	42	0	4.286607049870562	36.75
15908	9	74	58	1	4.767570631855362	45.45945945945946
15909	8	65	52	3	4.560701700396552	41.6
15910	5	70	51	1	4.3102866991154345	37.15714285714286
15911	3	22	21	0	3.165869118066518	20.045454545454547
15912	4	57	44	0	4.120977570959454	33.96491228070175
15913	5	24	24	0	3.464101615137755	24.0
15914	7	49	42	1	4.242640687119285	36.0
15915	12	72	61	3	5.083333333333333	51.68055555555556
15916	10	105	74	1	5.106485139133421	52.15238095238095
15917	3	31	26	0	3.302003302004953	21.806451612903224
15918	14	136	93	2	5.638953282094741	63.595588235294116
15919	6	39	26	0	2.943920288775949	17.333333333333332
15920	9	73	59	0	4.8828747427539705	47.68493150684932
15921	9	77	51	2	4.109697116529439	33.77922077922078
15922	10	118	74	1	4.816989706290483	46.40677966101695
15923	8	85	57	1	4.371700436430011	38.22352941176471
15924	13	113	77	0	5.121963810330593	52.469026548672566
15925	10	76	52	2	4.217756949399826	35.578947368421055
15926	7	42	37	0	4.037030969365859	32.595238095238095
15927	7	116	80	1	5.252257314388902	55.172413793103445
15928	2	42	34	0	3.709704134011871	27.523809523809526
15929	1	47	41	0	4.228827109661053	35.765957446808514
15930	8	101	76	1	5.347341339950218	57.18811881188119
15931	9	98	76	1	5.428571428571429	58.93877551020408
15932	14	86	55	0	4.1937106841466285	35.174418604651166
15933	9	51	43	0	4.2576344347997	36.254901960784316
15934	8	48	40	2	4.08248290463863	33.333333333333336
15935	7	65	43	0	3.771349483020226	28.446153846153845
15936	8	131	62	2	3.8303727919343356	29.34351145038168
15937	11	143	91	2	5.380942803500652	57.90909090909091
15938	15	147	88	0	5.132264222974277	52.68027210884354
15939	3	25	19	0	2.6870057685088806	14.44
15940	9	59	49	2	4.510815627701785	40.69491525423729
15941	1	40	33	0	3.689512162874653	27.225
15942	9	117	58	1	3.791578612671558	28.752136752136753
15943	7	78	46	0	3.682947537517004	27.128205128205128
15944	9	161	110	2	6.130060338328881	75.15527950310559
15945	8	79	62	0	4.932455161889526	48.65822784810127
15946	8	90	69	3	5.142956348249516	52.9
15947	5	29	27	1	3.545273687212509	25.137931034482758
15948	10	140	73	0	4.362584424070537	38.06428571428572
15949	8	45	40	1	4.216370213557839	35.55555555555556
15950	7	52	46	1	4.510671108178233	40.69230769230769
15951	8	73	57	1	4.7173535650334975	44.50684931506849
15952	10	84	64	2	4.937707198786941	48.76190476190476
15953	4	32	24	0	3.0	18.0
15954	4	75	54	0	4.409081537009721	38.88
15955	7	72	52	1	4.333333333333333	37.55555555555556
15956	7	78	63	1	5.044036844860245	50.88461538461539
15957	7	91	59	2	4.373370968300497	38.252747252747255
15958	3	35	31	1	3.70520868893662	27.457142857142856
15959	17	176	111	0	5.916319878868189	70.00568181818181
15960	2	16	14	0	2.4748737341529163	12.25
15961	8	71	39	1	3.2728072973570876	21.422535211267604
15962	10	70	47	0	3.972224997224028	31.557142857142857
15963	8	85	52	1	3.988217942006326	31.811764705882354
15964	8	56	51	3	4.8190470308676465	46.44642857142857
15965	9	115	70	2	4.615663313770509	42.608695652173914
15966	5	56	37	2	3.4961713753353516	24.446428571428573
15967	6	56	42	2	3.9686269665968856	31.5
15968	6	61	32	0	2.897143873360593	16.78688524590164
15969	12	62	49	1	4.400329899655985	38.725806451612904
15970	8	79	59	1	4.693787976636807	44.063291139240505
15971	13	120	70	2	4.51848057057532	40.833333333333336
15972	6	53	45	2	4.370786380607688	38.20754716981132
15973	2	63	56	0	4.988876515698588	49.77777777777778
15974	15	117	75	3	4.9029033784546	48.07692307692308
15975	10	111	78	1	5.235017230669389	54.810810810810814
15976	7	78	61	1	4.883908691055158	47.705128205128204
15977	5	78	53	0	4.243396075834809	36.01282051282051
15978	10	92	70	2	5.1604684654214	53.26086956521739
15979	5	25	23	0	3.2526911934581184	21.16
15980	8	82	56	0	4.37286533288097	38.24390243902439
15981	9	112	66	1	4.409810491555002	38.892857142857146
15982	9	101	69	1	4.854823058639014	47.13861386138614
15983	7	90	68	0	5.068420748999523	51.37777777777778
15984	7	82	57	0	4.450952213825273	39.6219512195122
15985	4	68	51	1	4.373213921133975	38.25
15986	7	45	36	2	3.794733192202055	28.8
15987	8	85	63	0	4.831879429738433	46.694117647058825
15988	9	76	54	2	4.379978370530589	38.36842105263158
15989	4	51	41	0	4.059604926204365	32.96078431372549
15990	3	33	27	1	3.3234702564419836	22.09090909090909
15991	7	66	47	1	4.090824914958899	33.46969696969697
15992	5	42	33	0	3.6005951888938745	25.928571428571427
15993	9	51	43	1	4.2576344347997	36.254901960784316
15994	10	69	51	2	4.341408306869618	37.69565217391305
15995	8	110	55	1	3.7080992435478315	27.5
15996	6	73	47	1	3.889747676431129	30.26027397260274
15997	6	72	54	1	4.5	40.5
15998	11	105	77	0	5.313504806936128	56.46666666666667
15999	7	81	65	2	5.10688230856951	52.160493827160494
16000	11	140	86	1	5.1394830201378925	52.82857142857143
16001	10	108	72	0	4.898979485566356	48.0
16002	8	31	27	1	3.4290034290051437	23.516129032258064
16003	7	55	40	2	3.8138503569823694	29.09090909090909
16004	12	173	102	1	5.483553971818798	60.138728323699425
16005	7	48	40	0	4.08248290463863	33.333333333333336
16006	7	86	64	0	4.879954250643349	47.627906976744185
16007	12	117	83	4	5.425879738823092	58.88034188034188
16008	7	52	43	0	4.216496905470957	35.55769230769231
16009	9	111	74	0	4.96655480858378	49.333333333333336
16010	11	101	66	0	4.643743795219926	43.12871287128713
16011	9	46	34	1	3.5447450389702713	25.130434782608695
16012	11	87	61	2	4.62439806583131	42.770114942528735
16013	6	50	29	0	2.9	16.82
16014	5	26	22	0	3.05085107923876	18.615384615384617
16015	8	57	45	0	4.214636152117623	35.526315789473685
16016	2	13	13	1	2.5495097567963927	13.0
16017	9	89	63	0	4.7220496406739265	44.59550561797753
16018	7	54	44	0	4.233901974057256	35.851851851851855
16019	2	63	52	0	4.632528193148689	42.92063492063492
16020	7	70	49	2	4.141255848169731	34.3
16021	11	90	62	3	4.621207153499565	42.71111111111111
16022	3	34	25	1	3.031695312954162	18.38235294117647
16023	9	69	51	0	4.341408306869618	37.69565217391305
16024	10	105	59	0	4.07138680011989	33.15238095238095
16025	10	106	66	2	4.532898610306738	41.094339622641506
16026	6	59	42	0	3.866413395172958	29.89830508474576
16027	10	74	51	2	4.192174176286611	35.148648648648646
16028	6	42	30	1	3.2732683535398857	21.428571428571427
16029	10	117	86	2	5.621995873961275	63.21367521367522
16030	2	13	13	2	2.5495097567963927	13.0
16031	2	50	44	1	4.4	38.72
16032	10	93	65	0	4.766031238193982	45.43010752688172
16033	7	105	66	0	4.554432691659538	41.48571428571429
16034	11	94	63	0	4.594747232183678	42.223404255319146
16035	8	95	56	1	4.062667000616066	33.01052631578948
16036	5	58	48	0	4.456688116249245	39.724137931034484
16037	7	47	38	0	3.9194007357834146	30.72340425531915
16038	5	53	36	2	3.496629104486151	24.452830188679247
16039	6	52	41	1	4.020380770332773	32.32692307692308
16040	15	108	88	2	5.9876415934699905	71.70370370370371
16041	4	57	50	1	4.68292905790847	43.85964912280702
16042	6	54	35	1	3.367876570272817	22.685185185185187
16043	7	97	69	0	4.953911294462393	49.08247422680412
16044	7	92	62	3	4.570700640801811	41.78260869565217
16045	12	123	88	0	5.610675074957377	62.959349593495936
16046	12	71	56	2	4.699415606461459	44.16901408450704
16047	12	92	65	6	4.7918635750341565	45.92391304347826
16048	14	87	64	3	4.851827478904982	47.08045977011494
16049	13	104	81	0	5.616339486780445	63.08653846153846
16050	10	101	74	2	5.20662183100416	54.21782178217822
16051	11	77	58	1	4.673773191347205	43.688311688311686
16052	2	14	13	1	2.456769074559977	12.071428571428571
16053	12	122	73	0	4.673346117550703	43.68032786885246
16054	13	144	77	1	4.5372685126136805	41.173611111111114
16055	9	78	62	1	4.963972767957701	49.282051282051285
16056	10	80	55	0	4.348131782731521	37.8125
16057	9	110	68	1	4.584559064750046	42.03636363636364
16058	6	80	60	0	4.743416490252569	45.0
16059	2	26	20	0	2.773500981126146	15.384615384615385
16060	6	61	36	0	3.259286857530667	21.24590163934426
16061	3	24	21	1	3.0310889132455356	18.375
16062	12	78	55	2	4.403524229639896	38.782051282051285
16063	5	28	24	2	3.2071349029490928	20.571428571428573
16064	6	53	43	0	4.176529208136236	34.886792452830186
16065	11	110	59	3	3.977779188533128	31.645454545454545
16066	8	65	50	0	4.3852900965351465	38.46153846153846
16067	10	70	59	0	4.9864101028982475	49.72857142857143
16068	9	97	70	3	5.025707110324166	50.51546391752577
16069	4	26	24	0	3.328201177351375	22.153846153846153
16070	10	86	71	2	5.413699246807466	58.616279069767444
16071	5	62	48	3	4.310527248642598	37.16129032258065
16072	9	95	65	2	4.715595625715076	44.473684210526315
16073	8	67	54	3	4.6648894981393445	43.52238805970149
16074	5	57	47	0	4.401953314433961	38.75438596491228
16075	12	120	71	0	4.58303029301211	42.00833333333333
16076	6	83	48	2	3.7255225233903975	27.759036144578314
16077	10	81	61	0	4.792612628042155	45.93827160493827
16078	3	21	20	0	3.086066999241838	19.047619047619047
16079	7	74	42	0	3.452378733412503	23.83783783783784
16080	8	80	50	0	3.952847075210474	31.25
16081	8	100	77	1	5.444722215136416	59.29
16082	7	96	67	0	4.835308504463116	46.760416666666664
16083	11	152	77	2	4.416252877008313	39.00657894736842
16084	8	86	69	0	5.261200676474862	55.36046511627907
16085	10	137	94	2	5.678747677303663	64.4963503649635
16086	7	55	46	1	4.385927910529725	38.472727272727276
16087	13	95	67	2	4.860690875737078	47.252631578947366
16088	6	50	34	0	3.4	23.12
16089	10	59	47	0	4.3267007041221195	37.440677966101696
16090	12	81	53	1	4.1640732669874465	34.67901234567901
16091	9	97	66	0	4.738523846877071	44.90721649484536
16092	10	93	66	2	4.839354795704659	46.83870967741935
16093	10	70	57	3	4.817379251952544	46.41428571428571
16094	9	51	37	1	3.663545909013695	26.84313725490196
16095	11	82	61	2	4.763299737602485	45.3780487804878
16096	10	75	59	1	4.817329827473584	46.413333333333334
16097	5	81	64	0	5.028314888437671	50.5679012345679
16098	6	65	47	1	4.122172690743038	33.98461538461538
16099	5	41	23	0	2.5399250997214704	12.902439024390244
16100	5	83	63	1	4.889748311949897	47.81927710843374
16101	9	69	52	1	4.426533959945493	39.18840579710145
16102	8	73	46	2	3.8069870875708927	28.986301369863014
16103	1	9	9	0	2.121320343559643	9.0
16104	10	90	63	3	4.695742752749558	44.1
16105	14	110	64	0	4.31487911976475	37.236363636363635
16106	10	67	47	1	4.060181600232393	32.97014925373134
16107	9	90	51	0	3.801315561749642	28.9
16108	4	61	49	3	4.436251556083408	39.36065573770492
16109	9	78	61	3	4.883908691055158	47.705128205128204
16110	3	20	19	0	3.00416377715996	18.05
16111	6	88	57	0	4.296536660233132	36.92045454545455
16112	11	100	63	3	4.4547727214752495	39.69
16113	4	47	42	0	4.331969234286932	37.53191489361702
16114	12	74	58	2	4.767570631855362	45.45945945945946
16115	4	69	51	1	4.341408306869618	37.69565217391305
16116	11	114	66	3	4.370956778314644	38.21052631578947
16117	15	123	72	2	4.590552334056036	42.146341463414636
16118	9	95	65	2	4.715595625715076	44.473684210526315
16119	9	93	49	0	3.592854318023156	25.817204301075268
16120	6	66	45	0	3.9167472590032015	30.681818181818183
16121	8	89	57	1	4.27233062727641	36.50561797752809
16122	7	60	49	1	4.473067552958857	40.016666666666666
16123	10	100	64	2	4.525483399593904	40.96
16124	13	148	115	3	6.684239227769608	89.35810810810811
16125	4	38	33	0	3.785359608864269	28.657894736842106
16126	7	67	44	0	3.8010210725579845	28.895522388059703
16127	7	95	69	1	5.005786125759081	50.11578947368421
16128	9	81	60	1	4.714045207910317	44.44444444444444
16129	8	75	51	1	4.164132562731403	34.68
16130	3	45	34	0	3.5839146815241634	25.68888888888889
16131	4	37	30	0	3.4874291623145783	24.324324324324323
16132	9	118	81	1	5.272650894723367	55.601694915254235
16133	8	90	61	1	4.546671554249572	41.34444444444444
16134	4	87	53	1	4.017919630968188	32.28735632183908
16135	8	41	36	0	3.975534938694475	31.609756097560975
16136	11	120	63	0	4.066632513517788	33.075
16137	10	61	50	1	4.526787302125927	40.98360655737705
16138	10	56	42	1	3.9686269665968856	31.5
16139	4	24	19	0	2.7424137786507226	15.041666666666666
16140	10	99	74	0	5.258951003438391	55.313131313131315
16141	6	60	37	1	3.3776224379485242	22.816666666666666
16142	1	14	14	0	2.6457513110645903	14.0
16143	8	92	61	1	4.496979662724363	40.44565217391305
16144	4	37	31	1	3.603676801058398	25.972972972972972
16145	12	92	57	1	4.202095750414569	35.31521739130435
16146	3	16	15	1	2.651650429449553	14.0625
16147	7	59	49	3	4.510815627701785	40.69491525423729
16148	4	47	40	0	4.125684985035173	34.04255319148936
16149	10	110	62	1	4.180039147272101	34.945454545454545
16150	7	73	50	2	4.13802944301184	34.24657534246575
16151	4	45	31	1	3.2676869155073254	21.355555555555554
16152	6	71	59	0	4.951170013950466	49.028169014084504
16153	4	61	47	0	4.255180063998371	36.21311475409836
16154	10	69	46	2	3.9157800414902435	30.666666666666668
16155	5	61	38	0	3.440358349615704	23.672131147540984
16156	9	121	66	0	4.242640687119286	36.0
16157	9	100	60	1	4.242640687119285	36.0
16158	8	57	39	0	3.6526846651686067	26.68421052631579
16159	7	67	45	1	3.8874079151161203	30.223880597014926
16160	9	83	73	0	5.66589883765623	64.20481927710843
16161	15	109	76	2	5.147369507237332	52.99082568807339
16162	10	73	51	1	4.220790031872077	35.63013698630137
16163	6	59	37	1	3.4061260862237965	23.203389830508474
16164	6	42	37	1	4.037030969365859	32.595238095238095
16165	7	55	45	0	4.290581651605166	36.81818181818182
16166	9	86	61	0	4.651206395144443	43.26744186046512
16167	8	49	38	2	3.838579669298401	29.46938775510204
16168	8	90	55	0	4.099457958749614	33.611111111111114
16169	10	99	73	1	5.187884097986521	53.82828282828283
16170	5	27	24	1	3.265986323710904	21.333333333333332
16171	13	85	56	1	4.295003937545274	36.89411764705882
16172	10	94	70	3	5.10527470242631	52.12765957446808
16173	11	102	70	2	4.900980294098034	48.03921568627451
16174	7	72	66	0	5.5	60.5
16175	7	76	51	2	4.136646238834445	34.223684210526315
16176	6	86	57	2	4.346209254479233	37.77906976744186
16177	8	72	54	1	4.5	40.5
16178	5	79	60	2	4.77334370505438	45.56962025316456
16179	5	66	51	0	4.438980226870295	39.40909090909091
16180	7	80	62	0	4.901530373260988	48.05
16181	8	87	61	3	4.62439806583131	42.770114942528735
16182	7	53	49	2	4.759300725550594	45.301886792452834
16183	14	91	58	0	4.299246036634387	36.967032967032964
16184	4	42	33	2	3.6005951888938745	25.928571428571427
16185	11	89	63	3	4.7220496406739265	44.59550561797753
16186	12	81	58	0	4.55691036764664	41.53086419753087
16187	4	35	31	1	3.70520868893662	27.457142857142856
16188	5	77	57	0	4.593190894944668	42.1948051948052
16189	9	75	55	1	4.4907311951024935	40.333333333333336
16190	11	118	72	2	4.68680079530966	43.932203389830505
16191	11	83	76	1	5.89874399536813	69.59036144578313
16192	2	25	24	0	3.394112549695428	23.04
16193	7	75	49	1	4.000833246545858	32.013333333333335
16194	9	114	69	3	4.569636631874401	41.76315789473684
16195	4	40	31	0	3.465905365124674	24.025
16196	13	114	80	2	5.298129428260175	56.14035087719298
16197	8	90	66	3	4.919349550499537	48.4
16198	20	152	94	1	5.391269745958201	58.13157894736842
16199	9	118	72	3	4.68680079530966	43.932203389830505
16200	5	39	36	0	4.076197322920544	33.23076923076923
16201	11	95	48	0	3.482286000528056	24.25263157894737
16202	6	72	54	2	4.5	40.5
16203	10	98	55	1	3.9285714285714284	30.867346938775512
16204	11	43	31	0	3.342815969306591	22.348837209302324
16205	4	22	18	0	2.7136021011998728	14.727272727272727
16206	2	23	18	0	2.6539552107881486	14.08695652173913
16207	7	67	45	2	3.8874079151161203	30.223880597014926
16208	6	73	59	1	4.8828747427539705	47.68493150684932
16209	6	50	44	0	4.4	38.72
16210	5	49	42	0	4.242640687119285	36.0
16211	5	78	51	0	4.083267922029722	33.34615384615385
16212	9	98	63	2	4.5	40.5
16213	5	61	46	0	4.164644317955852	34.68852459016394
16214	8	49	35	0	3.5355339059327378	25.0
16215	7	50	45	1	4.5	40.5
16216	11	75	48	3	3.9191835884530852	30.72
16217	13	89	59	1	4.422236965075582	39.1123595505618
16218	9	75	62	4	5.062278801751901	51.25333333333333
16219	10	78	55	1	4.403524229639896	38.782051282051285
16220	13	116	67	0	4.398765500800706	38.69827586206897
16221	3	61	37	0	3.3498226035731857	22.442622950819672
16222	7	80	54	1	4.269074841227312	36.45
16223	6	51	44	0	4.356649189097367	37.96078431372549
16224	5	57	27	1	2.5287816912705736	12.789473684210526
16225	7	56	37	4	3.4961713753353516	24.446428571428573
16226	11	80	51	1	4.031904016714684	32.5125
16227	7	72	54	0	4.5	40.5
16228	8	74	47	3	3.8633762016758966	29.85135135135135
16229	10	88	60	0	4.522670168666455	40.90909090909091
16230	5	64	50	0	4.419417382415921	39.0625
16231	9	79	49	0	3.8982306924610772	30.39240506329114
16232	8	69	46	2	3.9157800414902435	30.666666666666668
16233	5	42	28	1	3.0550504633038935	18.666666666666668
16234	6	68	42	0	3.601470287992685	25.941176470588236
16235	9	121	70	1	4.499770425732575	40.49586776859504
16236	4	35	27	0	3.2271172452028627	20.82857142857143
16237	9	81	49	1	3.849803586460092	29.641975308641975
16238	3	23	20	0	2.9488391230979425	17.391304347826086
16239	7	81	60	2	4.714045207910317	44.44444444444444
16240	6	60	47	0	4.290493367123801	36.81666666666667
16241	12	72	60	1	5.0	50.0
16242	6	98	74	1	5.285714285714286	55.87755102040816
16243	13	92	59	1	4.349537706569466	37.83695652173913
16244	3	11	8	0	1.7056057308448833	5.818181818181818
16245	7	73	56	1	4.63459297617326	42.95890410958904
16246	11	168	87	3	4.746239112632835	45.05357142857143
16247	7	71	45	0	3.7763161123351012	28.52112676056338
16248	6	50	43	1	4.3	36.98
16249	13	118	77	2	5.012273072761719	50.24576271186441
16250	10	74	45	0	3.6989772143705393	27.364864864864863
16251	11	93	59	0	4.3260898931299225	37.43010752688172
16252	8	68	52	1	4.458963213705229	39.76470588235294
16253	7	92	57	2	4.202095750414569	35.31521739130435
16254	9	108	70	3	4.762896722078402	45.370370370370374
16255	10	90	71	1	5.292027546749502	56.01111111111111
16256	3	20	18	0	2.846049894151541	16.2
16257	9	110	68	1	4.584559064750046	42.03636363636364
16258	3	43	29	0	3.127150422899714	19.558139534883722
16259	10	112	68	1	4.543441112511214	41.285714285714285
16260	10	93	56	0	4.1061192205978925	33.72043010752688
16261	8	80	53	0	4.190017899723102	35.1125
16262	5	37	31	0	3.603676801058398	25.972972972972972
16263	1	11	10	0	2.1320071635561044	9.090909090909092
16264	10	103	66	3	4.598437894324677	42.29126213592233
16265	6	52	45	2	4.412613040609141	38.94230769230769
16266	6	72	46	0	3.8333333333333335	29.38888888888889
16267	8	89	72	0	5.396628160770202	58.247191011235955
16268	9	93	69	0	5.059325468236689	51.193548387096776
16269	10	103	70	1	4.877131100041324	47.57281553398058
16270	5	51	34	0	3.366501646120693	22.666666666666668
16271	8	103	51	1	3.55333837288725	25.25242718446602
16272	12	97	53	0	3.805178240674012	28.95876288659794
16273	8	49	43	1	4.343655941574506	37.734693877551024
16274	10	96	72	0	5.196152422706632	54.0
16275	11	102	70	2	4.900980294098034	48.03921568627451
16276	7	25	19	2	2.6870057685088806	14.44
16277	13	104	70	0	4.853626716970755	47.11538461538461
16278	9	87	62	2	4.700207870189201	44.18390804597701
16279	8	53	39	1	3.78801486319333	28.69811320754717
16280	7	63	48	0	4.27617987059879	36.57142857142857
16281	8	90	59	0	4.397600355749586	38.67777777777778
16282	4	31	27	0	3.4290034290051437	23.516129032258064
16283	5	48	42	0	4.286607049870562	36.75
16284	10	102	70	2	4.900980294098034	48.03921568627451
16285	4	43	35	2	3.7741470621203446	28.488372093023255
16286	11	79	57	0	4.534676519801661	41.12658227848101
16287	9	81	65	1	5.10688230856951	52.160493827160494
16288	6	43	31	1	3.342815969306591	22.348837209302324
16289	1	5	4	0	1.2649110640673518	3.2
16290	8	69	59	0	5.022413531476617	50.44927536231884
16291	4	46	31	2	3.2319734178846593	20.891304347826086
16292	8	70	60	0	5.0709255283711	51.42857142857143
16293	7	94	61	0	4.448882240685784	39.58510638297872
16294	14	153	97	1	5.545120919607786	61.49673202614379
16295	9	105	78	1	5.382511362870363	57.94285714285714
16296	9	89	56	0	4.197377458376824	35.235955056179776
16297	10	90	69	1	5.142956348249516	52.9
16298	6	81	58	0	4.55691036764664	41.53086419753087
16299	11	82	49	0	3.8262571662708487	29.28048780487805
16300	9	69	56	2	4.767036572248992	45.44927536231884
16301	10	115	69	1	4.54972526643093	41.4
16302	10	83	52	0	4.035982733672931	32.57831325301205
16303	12	117	92	2	6.014228144237643	72.34188034188034
16304	11	111	81	1	5.436364047233597	59.108108108108105
16305	6	92	54	0	3.9809328161822224	31.695652173913043
16306	8	52	34	1	3.333974297349129	22.23076923076923
16307	10	75	54	0	4.409081537009721	38.88
16308	8	63	43	0	3.830744467411416	29.349206349206348
16309	4	36	26	0	3.0641293851417064	18.77777777777778
16310	2	30	27	0	3.485685011586675	24.3
16311	4	46	31	0	3.2319734178846593	20.891304347826086
16312	4	53	42	0	4.0794006219005094	33.283018867924525
16313	1	20	19	1	3.00416377715996	18.05
16314	5	43	32	0	3.450648742510029	23.813953488372093
16315	2	26	24	2	3.328201177351375	22.153846153846153
16316	4	41	31	0	3.4233773083202426	23.4390243902439
16317	7	68	46	2	3.9444674582777033	31.11764705882353
16318	9	94	63	1	4.594747232183678	42.223404255319146
16319	12	102	73	2	5.111022306702235	52.245098039215684
16320	11	87	52	1	3.9421098266102974	31.080459770114942
16321	14	130	72	3	4.465250445211504	39.87692307692308
16322	9	88	66	2	4.9749371855331	49.5
16323	8	99	68	0	4.83254957072717	46.707070707070706
16324	9	94	57	1	4.157152257689995	34.56382978723404
16325	5	35	25	0	2.988071523335984	17.857142857142858
16326	2	12	9	0	1.8371173070873836	6.75
16327	12	61	43	1	3.8930370798282965	30.311475409836067
16328	2	20	16	1	2.5298221281347035	12.8
16329	7	87	54	2	4.093729435326078	33.51724137931034
16330	6	76	53	0	4.298867659965207	36.96052631578947
16331	6	58	44	4	4.085297439895141	33.37931034482759
16332	10	71	52	1	4.363743063142784	38.08450704225352
16333	11	125	87	1	5.502363128692981	60.552
16334	5	47	40	0	4.125684985035173	34.04255319148936
16335	8	81	47	1	3.6926687461964147	27.271604938271604
16336	6	54	33	0	3.1754264805429417	20.166666666666668
16337	3	31	29	0	3.6830036830055244	27.129032258064516
16338	9	74	54	0	4.438772657244647	39.4054054054054
16339	6	71	54	0	4.531579334802121	41.070422535211264
16340	11	188	109	2	5.6212457921104235	63.1968085106383
16341	9	73	60	1	4.965635331614208	49.31506849315068
16342	5	38	27	1	3.0971124072525837	19.18421052631579
16343	4	34	30	2	3.6380343755449944	26.470588235294116
16344	5	90	51	2	3.801315561749642	28.9
16345	9	109	67	2	4.5378125919065955	41.18348623853211
16346	11	80	55	2	4.348131782731521	37.8125
16347	1	14	14	0	2.6457513110645903	14.0
16348	6	90	72	1	5.366563145999495	57.6
16349	5	36	30	1	3.5355339059327378	25.0
16350	6	115	83	1	5.472857929185032	59.904347826086955
16351	8	98	72	1	5.142857142857143	52.89795918367347
16352	11	122	87	0	5.569604277080975	62.040983606557376
16353	5	52	46	0	4.510671108178233	40.69230769230769
16354	5	56	35	0	3.307189138830738	21.875
16355	10	52	45	0	4.412613040609141	38.94230769230769
16356	13	114	80	1	5.298129428260175	56.14035087719298
16357	9	111	77	1	5.167901625147987	53.414414414414416
16358	4	35	30	0	3.585685828003181	25.714285714285715
16359	5	40	34	0	3.801315561749642	28.9
16360	8	63	39	0	3.474396144861517	24.142857142857142
16361	8	94	71	2	5.178207198175257	53.62765957446808
16362	8	46	35	1	3.6490022459988087	26.630434782608695
16363	11	93	64	4	4.692707680683306	44.043010752688176
16364	10	73	49	2	4.055268854151603	32.89041095890411
16365	1	2	2	0	1.0	2.0
16366	8	55	43	0	4.099889133756047	33.61818181818182
16367	2	34	26	0	3.1529631254723287	19.88235294117647
16368	8	42	32	1	3.4914862437758782	24.38095238095238
16369	9	94	55	1	4.011287266192101	32.180851063829785
16370	5	34	32	0	3.8805700005813275	30.11764705882353
16371	9	94	71	2	5.178207198175257	53.62765957446808
16372	11	99	68	1	4.83254957072717	46.707070707070706
16373	6	116	84	1	5.514870180108347	60.827586206896555
16374	8	87	63	0	4.7760176745470915	45.62068965517241
16375	8	93	62	4	4.546060565661953	41.333333333333336
16376	9	64	49	0	4.331029034767603	37.515625
16377	6	68	51	0	4.373213921133975	38.25
16378	5	28	23	2	3.0735042819928804	18.892857142857142
16379	5	31	27	0	3.4290034290051437	23.516129032258064
16380	9	85	49	3	3.758128445352115	28.24705882352941
16381	9	83	65	2	5.044978417091164	50.903614457831324
16382	13	119	70	2	4.5374260648651505	41.1764705882353
16383	5	46	35	1	3.6490022459988087	26.630434782608695
16384	3	21	21	0	3.24037034920393	21.0
16385	13	154	76	1	4.3305019054662415	37.506493506493506
16386	8	52	40	0	3.922322702763681	30.76923076923077
16387	11	80	56	0	4.427188724235731	39.2
16388	8	98	61	1	4.357142857142857	37.96938775510204
16389	6	55	31	2	2.9557340266613363	17.472727272727273
16390	17	176	118	2	6.289421132490507	79.11363636363636
16391	12	133	87	1	5.334312253519203	56.909774436090224
16392	9	79	59	0	4.693787976636807	44.063291139240505
16393	9	85	72	6	5.522147919701067	60.98823529411764
16394	4	39	31	1	3.5100588058482463	24.641025641025642
16395	4	73	44	1	3.6414659098504187	26.52054794520548
16396	6	43	34	1	3.6663142889169062	26.88372093023256
16397	9	66	49	1	4.264902570914597	36.378787878787875
16398	10	66	41	1	3.5685919470918055	25.46969696969697
16399	8	81	62	3	4.871180048173994	47.45679012345679
16400	8	83	54	0	4.191212838814197	35.13253012048193
16401	4	45	40	0	4.216370213557839	35.55555555555556
16402	9	137	72	0	4.349679071977274	37.839416058394164
16403	9	71	54	1	4.531579334802121	41.070422535211264
16404	6	77	55	1	4.432026302139591	39.285714285714285
16405	12	106	70	1	4.807619738204116	46.22641509433962
16406	8	110	76	0	5.12391895472064	52.50909090909091
16407	6	74	55	2	4.520972150897325	40.87837837837838
16408	9	68	47	1	4.0302167508489575	32.48529411764706
16409	5	51	41	2	4.059604926204365	32.96078431372549
16410	9	141	82	0	4.883028940238392	47.687943262411345
16411	7	110	83	1	5.59585885844491	62.627272727272725
16412	6	67	54	1	4.6648894981393445	43.52238805970149
16413	11	89	50	2	3.747658444979307	28.089887640449437
16414	14	135	87	3	5.294651389216606	56.06666666666667
16415	10	110	77	1	5.191338940966964	53.9
16416	8	93	71	2	5.205972583258042	54.204301075268816
16417	8	67	53	0	4.578502655581208	41.92537313432836
16418	11	47	34	1	3.5068322372798972	24.595744680851062
16419	6	89	57	1	4.27233062727641	36.50561797752809
16420	5	67	43	0	3.7146342299998483	27.597014925373134
16421	8	51	39	2	3.8615754176090302	29.823529411764707
16422	7	72	49	1	4.083333333333333	33.34722222222222
16423	2	30	24	1	3.0983866769659336	19.2
16424	12	100	74	0	5.232590180780451	54.76
16425	7	85	57	2	4.371700436430011	38.22352941176471
16426	7	90	75	2	5.590169943749474	62.5
